play_id,game_id,season,week,home_team,away_team,posteam,defteam,play_type,pass,rush,yards_gained,epa,success,air_yards,complete_pass,interception,sack,penalty,down,ydstogo,yardline_100,qtr,half_seconds_remaining,score_differential,wp,wpa,passer_id,rusher_id,receiver_id
873,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,1,0,3,-0.42250979074742645,0,NA,0,0,0,0,2,12,12,1,1001,-10,0.24386128783226013,-0.008119136095046997,00-0039150,NA,NA
900,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-1.0618810695654104,0,9,0,0,0,0,3,9,9,1,959,-10,0.23574215173721313,-0.03372521698474884,00-0039150,NA,00-0034983
935,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,field_goal,0,0,0,0.11435120634849616,1,NA,0,0,0,0,4,9,9,1,953,-10,0.2020169347524643,0.0018090754747390747,NA,NA,NA
955,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,kickoff,0,0,0,-0.3968320363201201,0,NA,0,0,0,0,NA,0,35,1,950,7,0.7961739897727966,-0.002243638038635254,NA,NA,NA
985,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,2,-0.5020496216602623,0,NA,0,0,0,0,1,10,78,1,945,7,0.7939303517341614,-0.008122622966766357,NA,00-0033553,NA
1007,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,900,7,0.785807728767395,0,NA,NA,NA
1027,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-0.7620123736560345,0,-4,0,0,0,0,2,8,76,2,900,7,0.785807728767395,-0.022025763988494873,00-0035228,NA,00-0039849
1060,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,9,2.0609005386941135,1,8,1,0,0,0,3,8,76,2,897,7,0.7637819647789001,0.05468064546585083,00-0035228,NA,00-0037744
1095,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,1,0,2,-0.5138505068607628,0,NA,0,0,0,0,1,10,67,2,861,7,0.818462610244751,-0.010718703269958496,00-0035228,NA,NA
1122,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,1,-0.4932906702160835,0,NA,0,0,0,0,2,8,65,2,817,7,0.8077439069747925,-0.012290120124816895,NA,00-0033553,NA
1144,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,-9,-2.26682660728693,0,NA,0,0,1,0,3,7,64,2,776,7,0.7954537868499756,-0.05864459276199341,00-0035228,NA,NA
1164,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,punt,0,0,0,0.5008139074780047,1,NA,0,0,0,0,4,16,73,2,733,7,0.7368091940879822,0.019387096166610718,NA,NA,NA
1190,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,22,1.56637989776209,1,16,1,0,0,0,1,10,76,2,721,-7,0.2438037097454071,0.026996523141860962,00-0039150,NA,00-0040124
1222,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,2,-0.4589391357731074,0,NA,0,0,0,0,1,10,54,2,683,-7,0.27080023288726807,-0.01514589786529541,NA,00-0036555,NA
1244,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.6721592667745426,1,5,1,0,0,0,2,8,52,2,647,-7,0.25565433502197266,0.00464281439781189,00-0039150,NA,00-0039356
1269,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,3,0.461586550809443,1,NA,0,0,0,0,3,1,45,2,612,-7,0.26029714941978455,0.013415157794952393,NA,00-0036555,NA
1291,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.4779529079096392,0,18,0,0,0,0,1,10,42,2,571,-7,0.27371230721473694,-0.015251070261001587,00-0039150,NA,00-0036555
1314,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,2,-0.6572534672450274,0,-3,1,0,0,0,2,10,42,2,566,-7,0.25846123695373535,-0.01376962661743164,00-0039150,NA,00-0040644
1344,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,0,0,0,-0.7759081039112061,0,NA,0,0,0,1,3,8,40,2,519,-7,0.2446916103363037,-0.008735552430152893,NA,NA,NA
1368,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,5,-1.1055522277019918,0,4,1,0,0,0,3,13,45,2,501,-7,0.23595605790615082,-0.01852397620677948,00-0039150,NA,00-0034983
1393,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,0,0,0,-0.35987465106882155,0,NA,0,0,0,1,4,8,40,2,456,-7,0.21743208169937134,-0.01109379529953003,NA,NA,NA
1421,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,punt,0,0,0,-0.06720658880658448,0,NA,0,0,0,0,4,13,45,2,450,-7,0.2063382863998413,0.02153557538986206,NA,NA,NA
1442,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,4,-0.33262643148191273,0,NA,0,0,0,0,1,10,90,2,439,7,0.7721261382102966,0.005659341812133789,NA,00-0033553,NA
1473,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,8,0.7819673004560173,1,NA,0,0,0,0,2,6,86,2,399,7,0.7777854800224304,0.011752843856811523,NA,00-0033553,NA
1495,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-0.520610454492271,0,12,0,0,0,0,1,10,78,2,352,7,0.7895383238792419,-0.010610103607177734,00-0035228,NA,00-0039849
1518,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,18,1.8218924440443516,1,0,1,0,0,0,2,10,78,2,346,7,0.7789282202720642,0.04447072744369507,00-0035228,NA,00-0033553
1548,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-0.6163806372787803,0,6,0,0,0,0,1,10,60,2,310,7,0.8233989477157593,-0.009173691272735596,00-0035228,NA,00-0037744
1583,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,307,NA,0.8142252564430237,0,NA,NA,NA
1571,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,31,2.5726690725423396,1,25,1,0,0,0,2,10,60,2,307,7,0.8142252564430237,0.03645610809326172,00-0035228,NA,00-0037744
1603,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,no_play,0,1,0,-1.5239982031052932,0,NA,0,0,0,1,1,10,29,2,264,7,0.8506813645362854,-0.015389025211334229,NA,00-0033553,NA
1641,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,5,-0.16021157789509743,0,NA,0,0,0,0,1,25,44,2,241,7,0.8352923393249512,0.006618201732635498,NA,00-0035228,NA
1663,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,no_play,1,0,0,-0.6221650176448748,0,NA,0,0,0,1,2,20,39,2,198,7,0.8419105410575867,-0.024824023246765137,00-0035228,NA,NA
1697,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,9,-0.08859188907081261,0,7,1,0,0,0,2,30,49,2,189,7,0.8170865178108215,0.0098191499710083,00-0035228,NA,00-0037744
1722,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,11,0.3624445748968137,1,NA,0,0,0,0,3,21,40,2,146,7,0.8269056677818298,-0.009123027324676514,NA,00-0039921,NA
1744,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,field_goal,0,0,0,1.0565492329084227,1,NA,0,0,0,0,4,10,29,2,120,7,0.8177826404571533,0.007837340235710144,NA,NA,NA
1771,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,kickoff,0,0,0,-0.7389714380260557,0,NA,0,0,0,1,NA,0,35,2,115,-10,0.17438001930713654,-0.016434818506240845,NA,NA,NA
1805,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,3,0.07278305746149272,1,NA,0,0,0,0,1,10,89,2,107,-10,0.1579452008008957,-4.380345344543457e-4,NA,00-0036555,NA
1827,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.31286557752173394,0,6,0,0,0,0,2,7,86,2,71,-10,0.15750716626644135,-0.010465472936630249,00-0039150,NA,00-0039342
1850,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.631493218941614,0,7,0,0,0,0,3,7,86,2,67,-10,0.1470416933298111,-0.017272740602493286,00-0039150,NA,00-0039356
1927,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,punt,0,0,0,-1.8595804513897747,0,NA,0,0,0,0,4,7,86,2,64,-10,0.1297689527273178,-0.030916020274162292,NA,NA,NA
1953,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,6,0.27146515500498936,1,-1,1,0,0,0,1,10,45,2,51,10,0.9011470675468445,0.0025336742401123047,00-0035228,NA,00-0039921
1983,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,10,0.31900729675544426,1,7,1,0,0,0,2,4,39,2,45,10,0.9036807417869568,0.005636990070343018,00-0035228,NA,00-0037744
2008,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-0.08134281437378377,0,-2,0,0,0,0,1,10,29,2,26,10,0.9093177318572998,-0.0052765607833862305,00-0035228,NA,00-0039921
2031,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,6,-0.1419175048940815,0,0,1,0,0,0,2,10,29,2,23,10,0.9040411710739136,0.00089168548583984375,00-0035228,NA,00-0039921
2068,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,16,NA,0.9049328565597534,0,NA,NA,NA
2075,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,16,NA,0.9049328565597534,0,NA,NA,NA
2056,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,12,0.037094696483109146,1,3,1,0,0,0,3,4,23,2,16,10,0.9049328565597534,0.017849743366241455,00-0035228,NA,00-0039921
2107,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,9,NA,0.9227825999259949,0,NA,NA,NA
2114,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,2,9,NA,0.9227825999259949,0,NA,NA,NA
2095,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,11,4.024734937236644,1,11,1,0,0,0,1,10,11,2,9,10,0.9227825999259949,0.011062929915696462,00-0035228,NA,00-0038559
2135,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,extra_point,0,0,0,0.06857135097992784,1,NA,0,0,0,0,NA,0,15,2,4,16,0.9338455298416913,1.0173530647150653e-4,NA,NA,NA
2150,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,kickoff,0,0,0,-0.04844829617650248,0,NA,0,0,0,0,NA,0,35,2,4,-17,0.06605273485183716,8.498877286911011e-5,NA,NA,NA
2167,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,qb_kneel,0,0,-1,0,0,NA,0,0,0,0,1,10,65,2,4,-17,0.06613772362470627,NA,NA,00-0039150,NA
2189,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,0,NA,0.941237211227417,0,NA,NA,NA
2209,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,kickoff,0,0,0,0.2941127805970609,1,NA,0,0,0,0,NA,0,35,3,1800,17,0.941237211227417,0,NA,NA,NA
2232,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,7,0.34233204228803515,1,3,1,0,0,0,1,10,71,3,1796,17,0.941237211227417,0.006092667579650879,00-0035228,NA,00-0037744
2262,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,4,0.28119973628781736,1,NA,0,0,0,0,2,3,64,3,1750,17,0.9473298788070679,0.004796206951141357,NA,00-0033553,NA
2284,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,18,1.0519593816716224,1,9,1,0,0,0,1,10,60,3,1708,17,0.9521260857582092,0.002026379108428955,00-0035228,NA,00-0039041
2309,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,no_play,1,0,0,-0.6490304828621447,0,NA,0,0,0,1,1,10,42,3,1666,17,0.9541524648666382,-0.00118333101272583,00-0035228,NA,00-0038559
2350,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,27,2.0913744826684706,1,2,1,0,0,0,1,15,47,3,1643,17,0.9529691338539124,0.007944166660308838,00-0035228,NA,00-0039041
2375,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,4,-0.15118794824229553,0,NA,0,0,0,0,1,10,20,3,1597,17,0.9609133005142212,0.0029651522636413574,NA,00-0033553,NA
2397,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,12,1.27097224467434,1,2,1,0,0,0,2,6,16,3,1559,17,0.9638784527778625,0.004807114601135254,00-0035228,NA,00-0039849
2422,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-0.4066821575979702,0,4,0,0,0,0,1,4,4,3,1512,17,0.9686855673789978,-4.202127456665039e-5,00-0035228,NA,00-0039041
2445,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,2,-0.36507538362639025,0,NA,0,0,0,0,2,4,4,3,1507,17,0.9686435461044312,0.002419769763946533,NA,00-0033553,NA
2467,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,2,1.6470317634521052,1,NA,0,0,0,0,3,2,2,3,1467,17,0.9710633158683777,0.019879709937389967,NA,00-0033553,NA
2494,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,extra_point,0,0,0,0.06857135097992784,1,NA,0,0,0,0,NA,0,15,3,1463,23,0.9909430258057677,1.1538620221984708e-4,NA,NA,NA
2509,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,kickoff,0,0,0,-0.25952368695288897,0,NA,0,0,0,0,NA,0,35,3,1463,-24,0.0089415879920125,-0,NA,NA,NA
2539,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,5,0.2595952097326517,1,NA,0,0,0,0,1,10,76,3,1456,-24,0.0089415879920125,-9.57234762609005e-4,NA,00-0036139,NA
2561,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,6,0.5572115210816264,1,6,1,0,0,0,2,5,71,3,1425,-24,0.007984353229403496,0.0015041427686810493,00-0039150,NA,00-0037005
2586,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,5,0.07585235871374607,1,5,1,0,0,0,1,10,65,3,1396,-24,0.009488495998084545,-3.427397459745407e-4,00-0039150,NA,00-0037005
2611,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,2,-0.5445533501915634,0,NA,0,0,0,0,2,5,60,3,1373,-24,0.009145756252110004,-0.0022697425447404385,NA,00-0036139,NA
2633,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,2,-1.1982660279609263,0,NA,0,0,0,0,3,3,58,3,1334,-24,0.006876013707369566,-8.644964545965195e-4,NA,00-0036555,NA
2665,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,14,3.2142593967728317,1,NA,0,0,0,0,4,1,56,3,1290,-24,0.0060115172527730465,0.0016192048788070679,NA,00-0036555,NA
2687,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,10,0.7876682844944298,1,4,1,0,0,0,1,10,42,3,1251,-24,0.007630722131580114,-3.426726907491684e-4,00-0039150,NA,00-0036139
2712,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,9,0.8130568566266447,1,5,1,0,0,0,1,10,32,3,1204,-24,0.007288049440830946,8.386424742639065e-4,00-0039150,NA,00-0040187
2737,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,5,0.17558562807971612,1,NA,0,0,0,0,2,1,23,3,1170,-24,0.008126691915094852,-2.2713281214237213e-4,NA,00-0036555,NA
2762,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.26005309185711667,1,4,1,0,0,0,1,10,18,3,1139,-24,0.00789955910295248,4.0145497769117355e-4,00-0039150,NA,00-0039356
2794,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.6851267227903008,0,10,0,0,0,0,2,3,11,3,1114,-24,0.008301014080643654,-0.0017956076189875603,00-0039150,NA,00-0040124
2817,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,1.5037851264351048,1,5,1,0,0,0,3,3,11,3,1111,-24,0.006505406461656094,0.002469726838171482,00-0039150,NA,00-0039356
2842,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,0,-0.43365845980588347,0,NA,0,0,0,0,1,4,4,3,1067,-24,0.008975133299827576,-3.9925798773765564e-4,NA,00-0036139,NA
2864,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,4,1.456971252860967,1,4,1,0,0,0,2,4,4,3,1030,-24,0.00857587531208992,0.009241708874702548,00-0039150,NA,00-0034983
2890,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,1,0,0,-0,0,NA,0,0,0,1,NA,0,2,3,1026,-18,0.017817584186792468,-0,00-0039150,NA,00-0040124
2914,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,0,-0.947,0,NA,0,0,0,0,NA,0,1,3,1026,-18,0.017817584186792468,-0.004388955742120837,NA,00-0036139,NA
2927,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,kickoff,0,0,0,0.10448993882164359,1,NA,0,0,0,0,NA,0,35,3,1026,18,0.9865713715553284,0,NA,NA,NA
2957,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,12,0.7416029914747924,1,6,1,0,0,0,1,10,72,3,1020,18,0.9865713715553284,0.002116382122039795,00-0035228,NA,00-0037744
2982,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,1,-0.5318287797272205,0,NA,0,0,0,0,1,10,60,3,981,18,0.9886877536773682,-0.0025661587715148926,NA,00-0039921,NA
3004,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,-3,-1.3534640877041966,0,NA,0,0,0,0,2,9,59,3,937,18,0.9861215949058533,-0.0024029016494750977,NA,00-0035228,NA
3026,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,3,900,18,0.9837186932563782,0,NA,NA,NA
3046,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,11,0.1687026417348534,1,11,1,0,0,0,3,12,62,4,900,18,0.9837186932563782,-0.006211817264556885,00-0035228,NA,00-0035500
3071,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,2,2.254842479014769,1,NA,0,0,0,0,4,1,51,4,855,18,0.9775068759918213,0.012069940567016602,NA,00-0033119,NA
3093,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,1,0,30,1.960052133363206,1,NA,0,0,0,0,1,10,49,4,811,18,0.9895768165588379,0.0021595358848571777,00-0035228,NA,NA
3120,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,no_play,0,1,0,-1.1966825168929063,0,NA,0,0,0,1,1,10,19,4,762,18,0.9917363524436951,0.0018279552459716797,NA,00-0039921,NA
3153,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,2,-0.3563972907140851,0,NA,0,0,0,0,1,20,29,4,733,18,0.9935643076896667,-0.0012820959091186523,NA,00-0039921,NA
3175,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,15,1.1649012043490075,1,12,1,0,0,0,2,18,27,4,687,18,0.9922822117805481,0.005050718784332275,00-0035228,NA,00-0039849
3200,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-4.88585307035828,0,0,0,1,0,0,3,3,12,4,642,18,0.9973329305648804,-0.008544495329260826,00-0035228,NA,00-0039921
3227,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.3227408651728183,1,3,1,0,0,0,1,10,88,4,632,-18,0.011211564764380455,0.002138645388185978,00-0039150,NA,00-0039356
3259,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.7959699761122465,0,15,0,0,0,0,2,3,81,4,604,-18,0.013350210152566433,-8.310703560709953e-4,00-0039150,NA,00-0040124
3282,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,5,1.0689285695552826,1,3,1,0,0,0,3,3,81,4,599,-18,0.012519139796495438,0.0016931621357798576,00-0039150,NA,00-0040124
3313,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,9,0.8317204285413027,1,7,1,0,0,0,1,10,76,4,573,-18,0.014212301932275295,-5.665421485900879e-4,00-0039150,NA,00-0037005
3345,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,6,0.1392294829711318,1,NA,0,0,0,0,2,1,67,4,548,-18,0.013645759783685207,0.0012721968814730644,NA,00-0036555,NA
3367,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.5073723962996155,0,12,0,0,0,0,1,10,61,4,523,-18,0.014917956665158272,-0.0033304300159215927,00-0039150,NA,00-0039342
3390,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,16,1.514879051130265,1,6,1,0,0,0,2,10,61,4,519,-18,0.011587526649236679,0.0013830605894327164,00-0039150,NA,00-0036555
3426,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,15,1.021971421840135,1,14,1,0,0,0,1,10,45,4,491,-18,0.012970587238669395,8.280416950583458e-4,00-0039150,NA,00-0034983
3451,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.43608836067141965,1,4,1,0,0,0,1,10,30,4,464,-18,0.013798628933727741,-0.0013412516564130783,00-0039150,NA,00-0038840
3479,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,9,0.5692589749232866,1,-3,1,0,0,0,2,3,23,4,436,-18,0.012457377277314663,0.003528823144733906,00-0039150,NA,00-0036555
3509,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.4569513276219368,0,14,0,0,0,0,1,10,14,4,398,-18,0.01598620042204857,0.0019401740282773972,00-0039150,NA,00-0039356
3544,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,no_play,0,0,0,-0.8766264233854599,0,NA,0,0,0,1,2,10,14,4,393,-18,0.017926374450325966,-0.004219715483486652,NA,NA,NA
3568,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.1719335912493989,1,5,1,0,0,0,2,15,19,4,393,-18,0.013706658966839314,-0.0053102727979421616,00-0039150,NA,00-0039356
3593,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,7,0.17522557999473065,1,3,1,0,0,0,3,8,12,4,353,-18,0.008396386168897152,-0.0028565581887960434,00-0039150,NA,00-0034983
3618,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,5,2.967932497500442,1,2,1,0,0,0,4,1,5,4,312,-18,0.0055398279801011086,0.023079744152724735,00-0039150,NA,00-0036555
3644,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,run,0,1,0,-0.947,0,NA,0,0,0,0,NA,0,2,4,305,-12,0.028619572132825843,-0.005667730778455726,NA,00-0036555,NA
3657,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,kickoff,0,0,0,-0.9466294543817639,0,NA,0,0,0,1,NA,0,35,4,305,12,0.9770481586456299,-0.0027997493743896484,NA,NA,NA
3701,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,7,0.3018215273041278,1,NA,0,0,0,0,1,10,90,4,301,12,0.9742484092712402,0.007666289806365967,NA,00-0033553,NA
3735,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,4,294,NA,0.9819146990776062,0,NA,NA,NA
3723,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,run,0,1,-3,-0.9475460026878864,0,NA,0,0,0,0,2,3,83,4,294,12,0.9819146990776062,-0.0046035051345825195,NA,00-0033553,NA
3764,2025_02_CAR_ARI,2025,2,ARI,CAR,NA,NA,no_play,0,0,0,0,0,NA,0,0,0,0,NA,0,NA,4,289,NA,0.9773111939430237,0,NA,NA,NA
3752,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,pass,1,0,0,-1.1361154913902283,0,32,0,0,0,0,3,6,86,4,289,12,0.9773111939430237,-0.008103132247924805,00-0035228,NA,00-0038559
3782,2025_02_CAR_ARI,2025,2,ARI,CAR,ARI,CAR,punt,0,0,0,0.7099163951352239,1,NA,0,0,0,0,4,6,86,4,284,12,0.9692080616950989,-0.0063439421355724335,NA,NA,NA
3811,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,12,0.8073480365565047,1,9,1,0,0,0,1,10,76,4,271,-12,0.037135880440473557,0.006330166012048721,00-0039150,NA,00-0039356
3836,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.539946194156073,0,0,0,0,0,0,1,10,64,4,244,-12,0.04346604645252228,-0.006290741264820099,00-0039150,NA,00-0039342
3859,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,-6,-1.210956705501303,0,NA,0,0,1,0,2,10,64,4,241,-12,0.03717530518770218,-0.004849046468734741,00-0039150,NA,NA
3879,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,0,-0.9498987074475735,0,30,0,0,0,0,3,16,70,4,210,-12,0.03232625871896744,-0.013649832457304,00-0039150,NA,NA
3902,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,26,3.831139721965883,1,21,1,0,0,0,4,16,70,4,201,-12,0.018676426261663437,0.020433910191059113,00-0039150,NA,00-0038840
3927,2025_02_CAR_ARI,2025,2,ARI,CAR,CAR,ARI,pass,1,0,6,0.17727754719089717,1,3,1,0,0,0,1,10,44,4,177,-12,0.03911033645272255,-0.001240059733390808,00-0039150,NA,00-0034983
